Area,Brightness,Elevation,Human Modification,2000 Population,2021 Population,Population Change,Crop Land,Grazing Land,Road Density,BIO1 Annual Mean Temp,BIO2 Mean Diurnal Range,BIO3 Isothermality,BIO4 Temp Seasonality,BIO5 Max Temp Warmest Month,BIO6 Min Temp Coldest Month,BIO7 Temperature Range,BIO8 Mean Temp Wettest Quarter,BIO9 Mean Temp Driest Quarter,BIO10 Mean Temp Warmest Quarter,BIO11 Mean Temp Coldest Quarter,BIO12 Annual Precipitation,BIO13 Precipitation Wettest Month,BIO14 Precipitation Driest Month,BIO15 Precipitation Seasonality,BIO16 Precipitation Wettest Quarter,BIO17 Precipitation Driest Quarter,BIO18 Precipitation Warmest Quarter,BIO19 Precipitation Coldest Quarter
-0.11445884806378148,-0.1725044862199081,-0.12832491270213456,-0.6778080537327206,-0.14540637870863124,-0.14905124991810578,-0.13355015564889886,-0.615019961389776,-0.4201669737991307,-0.42406638548697095,-1.7573752295591145,0.004285714735751198,-1.2133665631374293,1.765212471415116,-1.057674739232438,-1.8967940723436698,1.6981580913787337,-0.5169508557795235,-1.899009792725316,-1.2235368501326058,-1.8582604801785032,-0.7149195164690638,-0.6161507697845597,-0.37352215368461433,-0.03350883860845888,-0.6391042064949728,-0.40899963169959286,-0.2572122872873101,-0.5302088623184188
-0.06724369984624397,0.15361546216764088,-0.3761233162548992,0.20562950971482516,-0.09187120316067748,-0.10560705399037132,-0.12996241172748266,-0.6238764800794139,-0.5241762478573927,0.398945147468576,-0.8048909779149975,-0.8732034555996272,-0.5772176616992291,0.0731428663902935,-1.2430609058415871,-0.3760245210183918,-0.16981366757702895,-1.3478120265602345,-0.33700263554207405,-1.1732462260958638,-0.5310570839015718,-0.053587867029227486,-0.39293730529369025,0.6534743771125371,-0.9860053682318395,-0.3399140075629011,0.6036481829350471,-0.3176041999379784,0.3096605145818135
0.009237232804852568,0.19548140658202182,-0.3018781136078246,0.4836773745208028,-0.020592597303284423,-0.046598500046028224,-0.12053907636931871,-0.15785136881347256,-0.47193011604031304,0.16975259465180825,-0.7789827855643666,-0.34456379539508547,-0.8775912022791911,0.7837910657090427,-0.49488622830558493,-0.7517538939829465,0.6359286275057929,-0.3044449801036989,-0.8419430318991022,-0.5156937405742493,-0.8164771036688899,-0.40274531670471686,-0.48554704219321626,0.05686853969307315,-0.5288120661253392,-0.4904821478033826,0.018244173374788,-0.17130983237028496,-0.2472520191636114
-0.09823409098982178,0.3018289150445176,0.4233212150834279,0.09918329704343308,-0.09066467737607989,-0.09170082468661764,-0.07834207951766252,-0.07065306204013995,-0.06035431995910874,0.11179945175281805,-0.016700240373067294,0.6337399683012894,-0.25084723913799645,0.26578655746369295,0.47891353415836785,-0.11140370701054733,0.36489683453595945,-0.8706517284540872,0.566566352422601,0.25088275427651063,-0.10202872599244202,-0.8654282510469173,-0.7721448644806379,-0.6397754547001246,0.0860522010915185,-0.7823329873587568,-0.6565709193002665,-1.0107347671895286,-0.24670232894131633
-0.10332552805469015,-0.3114820994437223,2.0997121697985346,-0.17689809891475566,-0.10860355335697165,-0.09987214550138107,-0.054082936194116527,-0.15383616512378015,0.7284612822278856,-0.04229139196053827,-0.1980139595691527,1.2826734541970088,0.36418243928343574,-0.16974972068567135,-0.1775134034149119,-0.2070349325489536,0.15493427937610355,-0.3800215683371862,-0.03141169878068173,-0.4817812650382698,-0.06543688282828783,-0.6339681071697537,-0.4680193527782743,-0.5921426126463026,0.39526144002746133,-0.47862995222855426,-0.6094530131254777,-0.45570187414210184,-0.4838310905820217
-0.09798113440307885,-0.40411983255557127,0.4582392388846868,-0.6710709520873841,-0.12419364268949391,-0.12032582772632563,-0.08623454777936965,-0.33345955181270237,1.3266265688514614,-0.3360540409698416,0.647589064424943,0.8945106830416018,0.5420364269689457,-0.5244089503315401,0.625054046057369,0.48239207730482664,-0.25736748931380027,0.6444632388097274,0.4311551776220906,0.5253254821267364,0.6207958237488671,-0.512087220751309,-0.27085822421712946,-0.5829475497437906,0.8479795177951688,-0.2984640217719551,-0.609322299164466,-0.35021415026560593,-0.5473489795386633
0.01348713098701752,0.6044460078021725,-0.3534749322721334,0.34512467245936074,0.05502605896480052,0.04311019850208958,-0.0024675980151915313,-0.19116678326519326,-0.020930340391615926,0.6623905058752841,0.223512010194987,-0.05058267260675327,-0.3072767433705514,0.09228323642044547,0.336023438071082,0.10580200000405168,0.041048207907736035,0.3444649198876218,0.07503203604627912,0.44395392784319343,0.10833153914456076,0.29758302009035076,0.05151578352937312,0.6545786229724982,-0.37379844828652004,0.06425582465585247,0.6529885037200398,0.5231718984401847,0.048834288162653616
-0.05640191919708644,0.9312051409830284,-0.1941777864575959,0.2639437967701014,-0.005189126772672981,0.008300267216217202,0.049533786135134664,-0.06890101338714971,0.12546505362018132,0.7301223921901283,0.6349659762986655,-0.04082452893699799,0.5072198406147499,-0.5245146989790365,0.41020855202801665,0.6246033382490586,-0.5288456201911199,0.3996664507882556,0.5919394379119988,0.5298238486321942,0.6212870436990141,0.18774402064754195,0.13483883359752347,0.002230861015784724,0.05907824412418715,0.1346420827307194,0.0345328733540574,0.19160947815225976,0.023005147915088953
0.05811152441266558,-0.3843059061912495,-0.18137151740093804,0.17836427772374583,0.061916706620685144,0.07924421704818854,0.1197636727899671,1.1746591356984861,0.09472707884257749,-0.3305861037467174,1.045718818550593,0.18945892917359225,0.7188890826026549,-0.7779806338346636,0.9108940501641977,0.9073174578290247,-0.6138297200268544,0.9554987974332327,0.7775037970505284,0.9447152073118534,0.9820784094392396,0.20073984332799039,0.5332370423247013,-0.4823483401263585,0.8754049836200343,0.49135971561665936,-0.4400155381056215,0.11224035094709688,-0.160994213660804
0.21780616428173422,-0.42334128234385604,-0.3360081854550341,0.25430496637620226,0.29373718790824616,0.3111969641885341,0.3100411834123712,1.4143879612819306,-0.3594364450127944,-0.2752170073643795,1.0525005120451763,-0.09914277412719505,0.3451395560934961,-0.6241908820239921,0.9660427122788627,0.8530974063463101,-0.5234419410985753,1.0497856140601913,0.7246608702024762,1.076165523545417,0.919215659158301,0.8791352700969963,1.4165721540442802,-0.2432229104502071,1.0384891054976766,1.3859477699241678,-0.21010016437527437,0.982712789238968,-0.19805522596018235
-0.06872538154525108,-0.34745723579010324,-0.33717029003838506,-0.564957495915391,-0.054029612050350215,-0.03876947568795435,0.016616588650354237,0.18696130484677692,-0.3938706462851628,-0.3339774523318896,1.0105028582145406,-0.9835558291565851,1.5057993366949833,-1.1756251397552513,0.14976936546281922,1.2430460558713827,-1.3791753832390319,0.7829737598960883,0.8641391097936799,0.5352539568735584,1.123505489133803,2.295470758920717,1.512206717312728,2.422167876429067,-0.5931485505658698,1.6047935730862188,2.4647067111836365,1.5939950920021464,1.7624709862368912
0.009982811391327987,-0.3357279824189595,-0.4373193855344347,-0.0856356618516119,0.09020830825637274,0.10040542758272597,0.11449263883958918,0.42332537653489843,0.005269654472866816,-0.29902963817596967,1.0998761742903445,-0.6255790336535755,1.1551277056974167,-1.0955263931459869,0.5232641777833521,1.2106961010973771,-1.1583233225398861,0.8489884947539682,0.9049480246445428,0.7577556534769363,1.1519074254949793,2.1125809247216694,2.5543060250890357,-0.10891295352051689,0.5915170289966218,2.5725812743181535,0.033246264273867315,0.7332088943176386,2.573340623617494
9.533434171876515,-0.386643218875904,-0.549990920561056,0.49418890175513414,9.887842769296327,10.082753355086158,8.87051124605568,1.6728416771163033,-0.3702794318445569,-0.3011432765308806,0.5813442438585924,-0.14571575793174302,-0.44779019269903336,0.19391789005307475,0.877732975519673,0.2002437679015879,0.19617793529867553,1.0857261536468887,0.15206474582246263,1.006584279781309,0.26431424374062906,0.2689846580882636,0.8630776923857079,-0.4814289743554031,1.1846168467128688,0.7952080170107466,-0.44449782280325206,0.8733404376512498,-0.42620508398027857
44.10927604115602,-0.5736852137976728,-0.44651329410546836,0.5465637806801514,43.022269443150435,44.36754498006549,40.57818894127108,2.1834158680880162,-0.5997303194638662,-0.491519140150973,0.7082338802882662,0.7527313795868327,-0.4914007983203278,0.44204585809281893,1.577019831823831,0.0883912673791184,0.6696037674463726,1.290247647293965,0.4012749607266465,1.420248778070598,0.24202767632728417,-0.3386504162079179,0.5069556354658963,-0.7243220115130293,1.7458745356326777,0.34625308010655315,-0.6601056658442886,0.057828608650927794,-0.596608134179279
